pmcid,methods_materials,definitions_diagnosis_ranges,clusion_criteria,formula,misc
PMC3178704,"Training sessions began with a 15 minute warm-up period of jogging, gymnastics, and stretching (5 minutes for each type of exercise).",0,0,0,1
PMC3178704,One repetition maximum (1RM) is defined as the maximum amount of resistance that can be moved through the full range of motion of an exercise for no more than one repetition.,1,0,0,0
PMC3178704,The 1RM was calculated by using the formula derived by Kuramoto and Payne [31] and resistance training was performed at approximately 60% of 1RM.,0,0,1,0
PMC3178704,"The resistance training program consisted of one set of each of the following ten exercises: squats, leg extension, lying leg curls, military press, leg press, lateral pulldowns, bench press, crunch, leg raise, and dead lift.",0,0,0,1
PMC3178704,These exercises provided a total body resistance training program for all of the major muscle groups of the body.,0,0,0,0
PMC3178704,Each subject was given a target load range and they were asked to attempt to keep each set (n=2 to 3) within the target range by adjusting the load to allow the prescribed number (n=10 to 12) of repetitions.,0,0,0,0
PMC3178704,"The curriculum was personalized to match the skill level of each of the participants and was progressive in nature, by increasing the number of sets, repetitions, and the amount of resistance used as the participant's technique and strength improved.",0,0,0,0
PMC3178704,Resting periods were 1 to 1.5 minutes between sets.,0,0,0,1
PMC3178704,"Each training session lasted approximately 60 minutes, which included a final 5 minute cooling down period of stretching.",0,0,0,1
PMC3178704,"Biochemical analysisA standard OGTT was performed in the overweight children by using 1.75 g/kg of a maximum flavored solution containing 75 g of glucose (Glu-Orange; Lotte Pharm, Seoul, Korea).",0,0,0,1
PMC3178704,"Samples were drawn at 0, 30, 60, 90, and 120 minutes after the OGTT and the levels of glucose and insulin were measured.",0,0,0,1
PMC3178704,"Serum insulin levels (µU/mL) were measured using an insulin immunoradiometric assay kit (Biosource Europe S.A., Nivelles, Belgium), which had a cross-reactivity with proinsulin of 0.3%.",0,0,0,1
PMC3178704,"The reported intra-assay variation was 1.6% to 6.2% and the interassay variation was 6.1% to 6.5%.Statistical analysisData were analyzed using the PASW Statistics version 18.0 for Windows (SPSS Inc., Chicago, IL, USA).",0,0,0,1
PMC3178704,Values are presented as mean±standard deviation.,0,0,0,0
PMC3178704,For all statistical analyses a P value of less than 0.05 (two-sided) was considered to be statistically significant.,0,0,0,0
PMC3178704,"The study was powered to detect up to a 25% differences in insulin sensitivity by using a conservative estimate of the standard deviation of the insulin sensitivity index, and using a power of 80%.",0,0,0,0
PMC3178704,Statistical significance was tested using the one-way ANOVA with Bonferroni correction in order to evaluate group differences at baseline.,0,0,0,0
PMC3178704,Changes in variables following the exercise program were compared with baseline values by using the repeated measures ANOVA for each of the three groups.,0,0,0,0
PMC3178704,One-way ANOVA with Bonferroni correction was applied to evaluate the main effects and interactions on all of the dependent variables in each of the three groups by time (prior to and after the 12-week program).,0,0,0,0
PMC3178704,Differences in the inter-group analysis were tested with the ANCOVA and the post-hoc analysis was performed by using the Tukey method for multiple comparison tests.,0,0,0,0
PMC3178704,"All values were adjusted for baseline age, sex, and BMI in the inter-group analysis.",0,0,0,0
PMC5630559,"MethodsStudy PopulationThis cross-sectional, observational study was conducted at a tertiary-level armed forces hospital between January 2015 and December 2016.",0,0,0,0
PMC5630559,All patients with a known diagnosis of CP (aged 18–70) of any duration undergoing follow-up at our hospital were included in the study.,0,1,0,0
PMC5630559,"We excluded patients with known systemic disorders (chronic liver disease, chronic kidney disease, thyroid disease) and long-term intake of drugs that could affect the body fat (glucocorticoids and thyroxine).",0,1,0,0
PMC5630559,We excluded patients with CP who had steatorrhea and signs of malabsorption.,0,1,0,0
PMC5630559,The patients were divided into two groups based on the etiology for the comparison: group 1 (alcoholic CP) and group 2 (tropical CP).,0,0,0,0
PMC5630559,"The local ethics committee approved the trial protocol and the study, being cross-sectional and observational in nature, precluded the registration with any known database from our country.",0,0,0,0
PMC5630559,"All procedures followed were in accordance with the ethical standards of the responsible committee on human experimentation (institutional and national) and with the Helsinki Declaration of 1964, as revised in 2013.",0,0,0,0
PMC5630559,Informed consent was obtained from all patients for being included in the study.,0,0,0,0
PMC5630559,Study MeasuresA detailed history regarding the CP profile was obtained from all the participants.,0,0,0,0
PMC5630559,A general physical examination was conducted that include measurements which are relevant for the identification of abdominal obesity.,0,0,0,1
PMC5630559,Abdominal circumference (AC) was measured as the narrowest circumference between the lower costal margin and the iliac crest in centimeters.,0,0,0,1
PMC5630559,A fasting venous blood sample after an overnight fast for more than 12 h was collected from each participant at 0800 hours.,0,0,0,0
PMC5630559,The serum was analyzed for hematological and biochemical parameters.,0,0,0,0
PMC5630559,The intra- and interassay coefficient of variation for all the tests is less than 6% in our laboratory.,0,0,0,0
PMC5630559,Body fat percentage and visceral fat were determined in the fasting state at the same time of the day by both methods using BIA and DEXA sequentially.,0,0,0,1
PMC5630559,The subjects did not exercise or consume caffeine or alcohol prior to the measurement of body fat percentage.,0,0,0,1
PMC5630559,"BIA was performed using an Omron HBF-701 instrument (Omron Corporation, Shimogo-ku, Kyoto, Japan) and DEXA was performed using a Hologic QDR 2000 (Hologic ®, Bedford, MA 01730, USA).",0,0,0,1
PMC5630559,"The machine calculates the percentage fat, estimated VAT in grams, and other important body composition parameters [13].",0,0,0,0
PMC5630559,Study,0,0,0,0
PMC5630559,DefinitionsDiabetes and prediabetes were defined as per the American Diabetes Association (ADA) guidelines [14].,1,0,0,0
PMC5630559,Pancreatogenic diabetes was classically diagnosed as per the criteria proposed by Ewald and Bretzel [15].,1,0,0,0
PMC5630559,"However, we excluded patients with exocrine deficiency and patients with onset of diabetes prior to the diagnosis of CP.",0,1,0,0
PMC5630559,Hence the spectrum of diabetes evaluated in our study is a combination of T2DM and pancreatogenic diabetes.,0,0,0,0
PMC5630559,CP was diagnosed on the basis of clinical and imaging criteria [16].,1,0,0,0
PMC5630559,"Alcoholic CP was diagnosed in a patient with alcohol consumption of more than 14 units per week for 5 years prior to the onset of CP. Tropical CP (TCP) was diagnosed in patients with no identifiable cause along with normal radiological appearance of gall bladder and normal gamma-glutamyl transpeptidase (GGT).StatisticsData are presented as mean ± SD, and a comparison between the groups was done using nonparametric (Mann–Whitney U test) and Fisher’s exact tests.",1,0,0,0
PMC5630559,Spearman’s correlation test was used for correlation between numerical variables and a P value of less than 0.05 was considered significant.,0,0,0,0
PMC5630559,"The statistical analysis and graph generation were done using the Graph Pad Prism Software, Version 6 (Graph Pad Software, San Diego, CA, USA).",0,0,0,0
PMC4865392,"MethodsAs part of the EMPOWR protocol, a pilot study was conducted to develop, implement, and evaluate an education intervention for Hispanic women at risk for GDM within the existing CP model.",0,0,0,0
PMC4865392,"This study was approved by the University of Kentucky Institutional Review Board, and each patient signed an approved consent form to enter the program.",0,0,0,0
PMC4865392,"SettingParticipants receiving services at a university-affiliated, high-risk prenatal clinic directed by the university’s Department of Maternal-Fetal Medicine were included in the pilot study.",0,0,0,0
PMC4865392,"The prenatal clinic provides care for women who are pregnant with a condition that puts the mother, fetus, or both at a higher-than-normal risk for pregnancy-related complications.",0,0,0,0
PMC4865392,"Women who are likely to have a high-risk pregnancy include those who have preexisting diabetes or GDM and those who have had any complications such as preeclampsia, GDM, preterm labor, or early delivery in previous pregnancies.",0,0,0,0
PMC4865392,Four obstetricians/perinatologists who specialize in high-risk maternal-fetal medicine serve as providers for the clinic.,0,0,0,0
PMC4865392,An advanced-practice registered nurse who is also a certified nurse midwife provides prenatal care and is a trained facilitator for the CP program.,0,0,0,0
PMC4865392,The nurse is also certified as an oral interpreter and is fluent in English and Spanish.,0,0,0,0
PMC4865392,PopulationInclusion criteria included participants in the EMPOWR study who 1) were at <20 weeks’ gestation upon entry to the group (required for entry to the CP program); 2) gave informed consent to participate; 3) were of Hispanic descent; and 4) attended at least 5 of the 10 CP sessions.,0,1,0,0
PMC4865392,Forty-one women were eligible for inclusion in the pilot study.,0,0,0,0
PMC4865392,"Because GDM is typically diagnosed at 24–28 weeks’ gestation, the pilot study intervention targeted Hispanic women who were referred to the CP group as being high risk for GDM.All patients in the intervention group (n = 15) received basic education from a nurse educator about risk factors for GDM, general nutrition, and safe exercise based on current American College of Obstetricians and Gynecologists (ACOG) recommendations (11).",0,0,0,0
